date,time,abbreviation_canton,tests_performed,total_positive_cases,total_hospitalized,intensive_care,ncumul_vent,ncumul_released,deaths,source,ncumul_ICF,ncumul_ICU_intub,pos_tests_1,recovered,lat,long,name_canton,number_canton
2020-03-11,00:00,BL,,26.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-26-bestaetigte-faelle-in-basel-landschaft-1,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-11,12:00,BS,235.0,37.0,,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1237694819419422720?s=20,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-11,00:00,FL,50.0,3.0,,,,1.0,,https://www.regierung.li/media/attachments/112-drei-personen-infiziert.pdf?t=637202562374055719,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-11,00:00,GE,,66.0,20.0,6.0,14.0,,2.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,0.0,1.0,,,46.220528,6.132935,Genève,25
2020-03-11,00:00,NW,,4.0,,,,,,https://www.nw.ch/aktuellesinformationen/63359,,,,,46.926755,8.405302,Nidwalden,07
2020-03-11,00:00,TI,,5.0,,,,,1.0,,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-11,00:00,VD,,108.0,38.0,7.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-11,00:00,VS,,22.0,4.0,,,,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=3#collapse6870561,,,,,46.209567,7.604659,Valais,23
2020-03-11,00:00,ZH,855.0,59.0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,7.0,47.41275,8.65508,Zürich,01
2020-03-12,15:00,AG,,27.0,,,,,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200312_KFS_Coronavirus_Lagebulletin_10.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-12,00:00,AR,,5.0,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/coronavirus-drei-neue-faelle-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=272411484066c8fb971dcc838aa96ef9,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15
2020-03-12,00:00,BL,,26.0,,,,,2.0,,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-12,12:00,BS,235.0,73.0,,,,4.0,1.0,https://twitter.com/BAG_OFSP_UFSP/status/1238073089902235648?s=20   https://www.coronavirus.bs.ch/nm/2020-coronavirus-ende-der-quarantaenemassnahmen-im-fall-kita-riehen-gd.html   https://www.coronavirus.bs.ch/nm/2020-coronavirus-erster-todesfall-im-kanton-basel-stadt-gd.html,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-12,00:00,FL,57.0,3.0,,,,1.0,,https://www.regierung.li/media/attachments/114-hallenbaeder-geschlossen-0312.pdf?t=637202562374055719,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-12,00:00,GE,,80.0,23.0,6.0,17.0,,2.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,0.0,4.0,,,46.220528,6.132935,Genève,25
2020-03-12,00:00,SG,,15.0,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,47.1832,9.274744,St. Gallen,17
2020-03-12,00:00,TI,,180.0,,,,,1.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187437&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=59cf6112c82abed490acd8901f5a0bb2,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-12,00:00,UR,,2.0,,,,,,,,,,,46.771849,8.628586,Uri,04
2020-03-12,00:00,VD,,156.0,43.0,8.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-12,00:00,ZH,855.0,92.0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,11.0,47.41275,8.65508,Zürich,01
2020-03-13,13:00,AG,,32.0,,,,,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200313_KFS_Coronavirus_Lagebulletin_11.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-13,00:00,BL,,42.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-26-bestaetigte-faelle-in-basel-landschaft-2,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-13,12:30,BS,235.0,92.0,,,,,1.0,https://twitter.com/BAG_OFSP_UFSP/status/1238430659762364417?s=20,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-13,00:00,GE,,104.0,33.0,7.0,26.0,,2.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,0.0,4.0,,,46.220528,6.132935,Genève,25
2020-03-13,12:00,OW,6.0,1.0,,,,,,https://www.ow.ch/de/aktuelles/aktuellesinformationen/amtsmitteilungen/welcome.php?action=showinfo&info_id=63566&ls=0&sq=&kategorie_id=&date_from=&date_to=,,,,,46.804527,8.144317000000001,Obwalden,06
2020-03-13,12:00,SZ,10.0,9.0,1.0,,,,,https://www.sz.ch/public/upload/assets/45585/MM_Coronavirus_13_03_2020.pdf,,,,,47.061787,8.756585,Schwyz,05
2020-03-13,00:00,TI,,258.0,65.0,13.0,,,1.0,https://www.youtube.com/watch?v=_x_yQ6uwGAQ,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-13,00:00,VD,,204.0,52.0,10.0,,5.0,2.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-13,00:00,VS,,22.0,4.0,,,,1.0,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=3#collapse6898881,,,,,46.209567,7.604659,Valais,23
2020-03-13,00:00,ZG,,13.0,,,,,,https://www.zg.ch/behoerden/gesundheitsdirektion/direktionssekretariat/aktuell/coronavirus-kanton-zug-stellt-sich-hinter-massnahmen-des-bundes,,,,,47.157296,8.537294,Zug,09
2020-03-13,00:00,ZH,855.0,140.0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,11.0,47.41275,8.65508,Zürich,01
2020-03-14,00:00,AI,,2.0,,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/aktuelles/erste-bestaetigte-coronavirus-faelle-auch-in-innerrhoden,,,,,47.317264,9.416754,Appenzell Innerrhoden,16
2020-03-14,00:00,BL,,47.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-47-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-14,11:27,BS,235.0,100.0,,,,,1.0,https://twitter.com/BAG_OFSP_UFSP/status/1238773726423941127?s=20,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-14,00:00,FL,99.0,3.0,,,,1.0,,https://www.regierung.li/media/attachments/118-corona-rueckkehrer-skiferien-0314.pdf?t=637202562374055719,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-14,00:00,GE,,196.0,43.0,8.0,33.0,,2.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,2.0,5.0,,,46.220528,6.132935,Genève,25
2020-03-14,03:03,SZ,1.0,12.0,1.0,,,,,"https://www.bote.ch/nachrichten/schwyz/schwyz_bdu/coronavirus-einsatz-fuer-spitalbataillon-5;art146989,1229758",,,,,47.061787,8.756585,Schwyz,05
2020-03-14,00:00,TI,,265.0,65.0,13.0,,,3.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187466&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=1b10e6e8117296766155edcf9c317a4c,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-14,00:00,VD,,350.0,43.0,14.0,,5.0,3.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-14,00:00,ZG,,13.0,,,,,,https://twitter.com/gesundZG/status/1238733148462157824?s=20,,,,,47.157296,8.537294,Zug,09
2020-03-15,00:00,BL,,54.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-54-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-15,00:00,FL,99.0,7.0,,,,1.0,,https://www.regierung.li/media/attachments/119-corona-massnahmen-verschaerft-0315.pdf?t=637202562374055719,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-15,00:00,GE,,281.0,46.0,12.0,32.0,,4.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,2.0,5.0,,,46.220528,6.132935,Genève,25
2020-03-15,00:00,SZ,1.0,13.0,1.0,,,,,https://www.sz.ch/public/upload/assets/45590/MM_Coronavirus_15_3_2020.pdf,,,,,47.061787,8.756585,Schwyz,05
2020-03-15,00:00,TI,,291.0,65.0,13.0,,,6.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187467&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=af5473066754ef4d1272e156056acc07,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-15,00:00,VD,,406.0,62.0,19.0,,5.0,4.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-16,15:00,AG,,52.0,2.0,,,,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200316_KFS_Coronavirus_Lagebulletin_12.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-16,00:00,AI,,4.0,,,,,,Kantonaler Führungsstab Appenzell Innerrhoden,,,,,47.317264,9.416754,Appenzell Innerrhoden,16
2020-03-16,00:00,BE,,123.0,,,,,1.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,46.823608,7.636667,Bern,02
2020-03-16,00:00,BL,,76.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-67-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-16,12:00,BS,235.0,144.0,,,,,4.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-144-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-16,00:00,GE,,373.0,66.0,10.0,52.0,,4.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,4.0,8.0,,,46.220528,6.132935,Genève,25
2020-03-16,00:00,TG,246.0,17.0,,,,,,,,,,,47.568715,9.091957,Thurgau,01
2020-03-16,00:00,TI,,330.0,65.0,13.0,,,8.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187475&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=dee4a529abd4e9300e116c7ff4db5774,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-16,00:00,VD,,508.0,66.0,27.0,,5.0,5.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-16,00:00,ZG,,24.0,,,,,,https://www.zg.ch/behoerden/gesundheitsdirektion/direktionssekretariat/aktuell/covid-19-zuger-spitaeler-bereiten-sich-gemeinsam-auf-herausfordernde-zeit-vor,,,,,47.157296,8.537294,Zug,09
2020-03-16,00:00,ZH,855.0,270.0,,,,,1.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,11.0,47.41275,8.65508,Zürich,01
2020-03-17,16:00,AG,,67.0,2.0,,,,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200317_KFS_Coronavirus_Lagebulletin_13.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-17,00:00,AI,,5.0,,,,,,Kantonaler Führungsstab Appenzell Innerrhoden,,,,,47.317264,9.416754,Appenzell Innerrhoden,16
2020-03-17,00:00,BL,,89.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-89-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-17,12:00,BS,235.0,165.0,30.0,,,25.0,4.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-165-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-17,00:00,FL,99.0,19.0,,,,1.0,,https://www.regierung.li/media/attachments/126-corona-generelles-veranstaltungsverbot-weitere-schliessungen.pdf?t=637202562374055719,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-17,00:00,GE,,495.0,75.0,19.0,54.0,,4.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,2.0,9.0,,,46.220528,6.132935,Genève,25
2020-03-17,00:00,GL,,10.0,,,,,,https://www.suedostschweiz.ch/ereignisse/2020-03-20/die-zahl-der-corona-faelle-im-glarnerland-steigt-stark-an,,,,,46.931042000000005,9.065751,Glarus,08
2020-03-17,00:00,SG,,47.0,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,47.1832,9.274744,St. Gallen,17
2020-03-17,00:00,TG,276.0,23.0,,,,,,,,,,,47.568715,9.091957,Thurgau,01
2020-03-17,00:00,TI,,422.0,65.0,13.0,,,10.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187486&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=d106aab74491da09b294ff13ffadd02f,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-17,00:00,VD,,608.0,95.0,35.0,,9.0,5.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-17,00:00,VS,,95.0,4.0,,,,3.0,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=2#collapse6927494,,,,,46.209567,7.604659,Valais,23
2020-03-17,00:00,ZH,855.0,294.0,,,,,1.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,11.0,47.41275,8.65508,Zürich,01
2020-03-18,16:00,AG,,101.0,6.0,,,,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200318_KFS_Coronavirus_Lagebulletin_14.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-18,00:00,AR,,11.0,3.0,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=3d2a0733446b5fc7cdad0f48f61c28fd,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15
2020-03-18,00:00,BE,,193.0,,,,,1.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,46.823608,7.636667,Bern,02
2020-03-18,00:00,BL,,116.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-116-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-18,11:15,BS,235.0,182.0,40.0,,,36.0,4.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-182-bestaetigte-faelle-im-kanton-basel-stadt-treffen-mit-allen-spitaelern-gd.html,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-18,00:00,FL,99.0,28.0,,,,1.0,,https://www.regierung.li/media/attachments/131-corona-hotline-0318.pdf?t=637202562374055719,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-18,17:00,FR,30.0,11.0,,,,,1.0,https://www.fr.ch/de/sr/gesundheit/covid-19/covid-19-im-kanton-freiburg-ist-ein-erster-todesfall-zu-beklagen,,,,,46.718391,7.074008,Fribourg,10
2020-03-18,00:00,GE,,629.0,78.0,20.0,56.0,,5.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,2.0,17.0,,,46.220528,6.132935,Genève,25
2020-03-18,00:00,GR,,116.0,13.0,,,,1.0,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,46.656248,9.628198,Graubünden,01
2020-03-18,16:00,LU,,65.0,,,,,,https://web.archive.org/web/20200318191404/https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,47.067763,8.1102,Luzern,03
2020-03-18,00:00,SG,,61.0,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,47.1832,9.274744,St. Gallen,17
2020-03-18,00:00,SO,,43.0,,,,,,https://www.oltnertagblatt.ch/solothurn/kanton-solothurn/zivilschuetzer-kontrollieren-wer-in-die-solothurner-spitaeler-rein-will-137174885,,,,,47.304135,7.639388,Solothurn,11
2020-03-18,00:00,TG,276.0,32.0,,,,,,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,47.568715,9.091957,Thurgau,01
2020-03-18,00:00,TI,,511.0,65.0,13.0,,,14.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187493&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=7803bbc03dd49ef2e421dfd6b12dd239,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-18,00:00,UR,85.0,5.0,,,,,,https://www.ur.ch/mmdirektionen/63802,,,,,46.771849,8.628586,Uri,04
2020-03-18,00:00,VD,,796.0,128.0,34.0,,16.0,5.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-18,00:00,ZH,855.0,424.0,,,,,1.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,11.0,47.41275,8.65508,Zürich,01
2020-03-19,15:00,AG,,118.0,17.0,6.0,3.0,,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200319_KFS_Coronavirus_Lagebulletin_15.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-19,00:00,AI,,6.0,1.0,,,,,Kantonaler Führungsstab Appenzell Innerrhoden,,,,,47.317264,9.416754,Appenzell Innerrhoden,16
2020-03-19,00:00,BE,,282.0,,,,,1.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,46.823608,7.636667,Bern,02
2020-03-19,00:00,BL,,134.0,,,,,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-131-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-19,11:00,BS,235.0,222.0,40.0,,,44.0,4.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-222-bestaetigte-faelle-basel-stadt-trifft-gemeinsam-mit-den-spitaelern-vorkehrungen-fuer-intensiv--und-beatmungskapazitaeten-gd.html,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-19,00:00,GE,,826.0,92.0,19.0,68.0,,5.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,5.0,17.0,,,46.220528,6.132935,Genève,25
2020-03-19,00:00,GL,,17.0,,,,,,https://www.suedostschweiz.ch/ereignisse/2020-03-20/die-zahl-der-corona-faelle-im-glarnerland-steigt-stark-an,,,,,46.931042000000005,9.065751,Glarus,08
2020-03-19,00:00,GR,,145.0,18.0,,,,1.0,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,46.656248,9.628198,Graubünden,01
2020-03-19,16:00,JU,,27.0,,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Accueil/Coronavirus-Informations-officielles-a-la-population-jurassienne.html,,,,,47.350744,7.156107,Jura,26
2020-03-19,00:00,NW,,25.0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,46.926755,8.405302,Nidwalden,07
2020-03-19,00:00,SG,,85.0,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,47.1832,9.274744,St. Gallen,17
2020-03-19,00:00,TG,276.0,36.0,,,,,,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,47.568715,9.091957,Thurgau,01
2020-03-19,00:00,TI,,638.0,155.0,33.0,,,15.0,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187499&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=634a783514bdcbb426c005f1ea916268 https://www.youtube.com/watch?v=34RQ7OOWYoI,,,68.0,,46.295617,8.808924,Ticino,21
2020-03-19,00:00,UR,85.0,7.0,,,,,,https://www.ur.ch/mmdirektionen/63841,,,,,46.771849,8.628586,Uri,04
2020-03-19,00:00,VD,,1212.0,140.0,32.0,,52.0,7.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,46.570091,6.557809000000001,Vaud,22
2020-03-19,00:00,VS,,232.0,4.0,,,,4.0,https://www.vs.ch/de/web/coronavirus#collapse6955818,,,,,46.209567,7.604659,Valais,23
2020-03-19,00:00,ZH,855.0,526.0,,,,,3.0,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html#title-content-internet-gesundheitsdirektion-de-themen-coronavirus-jcr-content-contentPar-textimage_7,,,59.0,11.0,47.41275,8.65508,Zürich,01
2020-03-20,15:00,AG,,168.0,25.0,4.0,2.0,,1.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200320_KFS_Coronavirus_Lagebulletin_16.pdf,,,,,47.40966,8.15688,Aargau,01
2020-03-20,00:00,BE,,377.0,,,,,2.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,46.823608,7.636667,Bern,02
2020-03-20,00:00,BL,,184.0,,,,,3.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-170-bestaetigte-faelle-in-basel-landschaft,,,,,47.45176,7.702414,Basel-Landschaft,13
2020-03-20,10:00,BS,235.0,272.0,45.0,,,46.0,4.0,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-272-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,47.564869,7.615259,Basel-Stadt,12
2020-03-20,00:00,FL,99.0,37.0,,,,1.0,,https://www.regierung.li/media/attachments/136-soziale-kontakte-reduktion-corona.pdf?t=637203388043363286,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00
2020-03-20,00:00,GE,,994.0,109.0,22.0,82.0,,8.0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,5.0,21.0,,,46.220528,6.132935,Genève,25
2020-03-20,00:00,GR,,213.0,24.0,,,,3.0,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,46.656248,9.628198,Graubünden,01
2020-03-20,17:00,JU,,29.0,,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Accueil/Coronavirus-Informations-officielles-a-la-population-jurassienne.html,,,,,47.350744,7.156107,Jura,26
2020-03-20,09:40,LU,,92.0,,,,,,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,47.067763,8.1102,Luzern,03
2020-03-20,16:00,NE,,159.0,,,,,2.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Pages/Coronavirus.aspx,,,,,46.995534,6.780126,Neuchatel,24
2020-03-20,15:20,NW,,28.0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,46.926755,8.405302,Nidwalden,07
2020-03-20,00:00,SG,,98.0,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,47.1832,9.274744,St. Gallen,17
2020-03-20,00:00,SH,,14.0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,47.71357,8.59167,Schaffhausen,14
2020-03-20,17:37,SO,,66.0,,,,,,https://twitter.com/KantonSolothurn/status/1241041303024041989?p=p,,,,,47.304135,7.639388,Solothurn,11
2020-03-20,00:00,TG,276.0,49.0,,,,,,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,47.568715,9.091957,Thurgau,01
2020-03-20,08:00,TI,,834.0,168.0,35.0,,,22.0,https://www4.ti.ch/dss/dsp/covid19/home/ https://www.youtube.com/watch?v=34RQ7OOWYoI,,,68.0,,46.295617,8.808924,Ticino,21
