,last_update,timestamp,tests_performed,abbreviation_canton,name_canton,number_canton,lat,long,total_positive_cases,total_currently_positive_cases,new_hosp,total_hospitalized,intensive_care,total_currently_positive_per_100k,deaths_per_100k,released,ncumul_ICU_intub,deaths,ncumul_vent,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident,new_positive_cases,new_deaths,source,doubling_time_total_positive,doubling_time_fatalities
2764,2020-08-25 05:05:40,2020-06-24 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2789,2020-08-25 05:05:40,2020-06-25 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2815,2020-08-25 05:05:40,2020-06-26 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2839,2020-08-25 05:05:40,2020-06-27 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2858,2020-08-25 05:05:40,2020-06-28 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2879,2020-08-25 05:05:40,2020-06-29 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2905,2020-08-25 05:05:40,2020-06-30 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2932,2020-08-25 05:05:40,2020-07-01 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,82,82,0,,,212.44,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
2958,2020-08-25 05:05:40,2020-07-02 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,83,83,0,,,215.03,2.591,81,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,285.919711,
2984,2020-08-25 05:05:40,2020-07-03 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,83,83,0,,,215.03,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,285.919711,
3007,2020-08-25 05:05:40,2020-07-04 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,83,83,0,,,215.03,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,285.919711,
3025,2020-08-25 05:05:40,2020-07-05 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,143.82108,
3049,2020-08-25 05:05:40,2020-07-06 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,143.82108,
3074,2020-08-25 05:05:40,2020-07-07 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,289.385489,
3100,2020-08-25 05:05:40,2020-07-08 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,289.385489,
3125,2020-08-25 05:05:40,2020-07-09 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,289.385489,
3152,2020-08-25 05:05:40,2020-07-10 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3174,2020-08-25 05:05:40,2020-07-11 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,81,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3192,2020-08-25 05:05:40,2020-07-12 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,82,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3213,2020-08-25 05:05:40,2020-07-13 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,82,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3240,2020-08-25 05:05:40,2020-07-14 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,82,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3265,2020-08-25 05:05:40,2020-07-15 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,84,84,0,,,217.62,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3291,2020-08-25 05:05:40,2020-07-16 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,85,85,0,,,220.21,2.591,83,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,292.851266,
3318,2020-08-25 05:05:40,2020-07-17 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,85,85,0,,,220.21,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,292.851266,
3340,2020-08-25 05:05:40,2020-07-18 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,147.28698,
3358,2020-08-25 05:05:40,2020-07-19 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,147.28698,
3379,2020-08-25 05:05:40,2020-07-20 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,147.28698,
3406,2020-08-25 05:05:40,2020-07-21 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,296.317042,
3431,2020-08-25 05:05:40,2020-07-22 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,296.317042,
3457,2020-08-25 05:05:40,2020-07-23 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3484,2020-08-25 05:05:40,2020-07-24 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3507,2020-08-25 05:05:40,2020-07-25 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,83,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3525,2020-08-25 05:05:40,2020-07-26 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,84,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3546,2020-08-25 05:05:40,2020-07-27 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,86,86,0,,,222.8,2.591,85,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3571,2020-08-25 05:05:40,2020-07-28 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,87,87,0,,,225.39,2.591,85,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,299.782817,
3598,2020-08-25 05:05:40,2020-07-29 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,85,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,150.752872,
3625,2020-08-25 05:05:40,2020-07-30 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,85,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,150.752872,
3652,2020-08-25 05:05:40,2020-07-31 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,85,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,150.752872,
3677,2020-08-25 05:05:40,2020-08-01 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,85,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,150.752872,
3696,2020-08-25 05:05:40,2020-08-02 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,85,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,303.248591,
3716,2020-08-25 05:05:40,2020-08-03 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,85,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3742,2020-08-25 05:05:40,2020-08-04 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,86,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3769,2020-08-25 05:05:40,2020-08-05 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,86,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3795,2020-08-25 05:05:40,2020-08-06 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,86,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3822,2020-08-25 05:05:40,2020-08-07 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,87,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3847,2020-08-25 05:05:40,2020-08-08 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,87,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3866,2020-08-25 05:05:40,2020-08-09 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,87,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3887,2020-08-25 05:05:40,2020-08-10 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,88,88,0,,,227.98,2.591,87,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,
3913,2020-08-25 05:05:40,2020-08-11 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,89,89,0,,,230.57,2.591,87,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,306.714364,
3939,2020-08-25 05:05:40,2020-08-12 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,90,90,0,,,233.16,2.591,87,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,154.218757,
3965,2020-08-25 05:05:40,2020-08-13 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,90,90,0,,,233.16,2.591,87,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,154.218757,
3992,2020-08-25 05:05:40,2020-08-14 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,91,91,0,,,235.75,2.591,87,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,103.384773,
4033,2020-08-25 05:05:40,2020-08-16 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,91,91,0,,,235.75,2.591,87,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,103.384773,
4052,2020-08-25 05:05:40,2020-08-17 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,94,94,0,1,,243.52,2.591,87,0,1,,,,,,,,,,,,,3,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,63.407182,
4079,2020-08-25 05:05:40,2020-08-18 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,97,97,0,1,,251.3,2.591,88,0,1,,,,,,,,,,,,,3,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,46.270699,
4106,2020-08-25 05:05:40,2020-08-19 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,98,98,0,1,,253.89,2.591,88,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,40.697805,
4131,2020-08-25 05:05:40,2020-08-20 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,99,99,0,1,,256.48,2.591,88,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,41.131281,
4157,2020-08-25 05:05:40,2020-08-21 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,99,99,0,1,,256.48,2.591,88,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,41.131281,
4181,2020-08-25 05:05:40,2020-08-22 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,99,99,0,1,,256.48,2.591,88,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,66.873736,
4197,2020-08-25 05:05:40,2020-08-23 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,99,99,0,1,,256.48,2.591,90,0,1,,,,,,,,,,,,,0,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,169.815165,
4215,2020-08-25 05:05:40,2020-08-24 01:00:00,900,FL,Fürstentum Lichtenstein,00,47.166667,9.509722,100,100,0,1,,259.07,2.591,90,0,1,,,,,,,,,,,,,1,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,171.548092,
